0.1869016,0.1710536,1.6
0.1874529,0.171682,1.6
0.1877565,0.1722762,1.6
0.1877565,0.1722762,1.6
0.1877565,0.1722762,1.6
0.1880171,0.1725966,1.6
0.1880171,0.1725966,1.6
0.1880171,0.1725966,1.6
0.18836,0.1732361,1.6
0.18836,0.1732361,1.6
0.1886981,0.1739074,1.6
0.1886981,0.1739074,1.6
0.1886981,0.1739074,1.6
0.1891848,0.1747337,1.6
0.1891848,0.1747337,1.6
0.1896326,0.1754038,1.6
0.1896326,0.1754038,1.6
0.1896326,0.1754038,1.6
0.1898934,0.1762483,1.6
0.1898934,0.1762483,1.6
0.1900798,0.1768502,1.6
0.1900798,0.1768502,1.6
0.1900798,0.1768502,1.6
0.1900748,0.1775244,1.6
0.1900748,0.1775244,1.6
0.1900748,0.1775244,1.6
0.1900748,0.1775244,1.6
0.1900748,0.1775244,1.6
0.1900748,0.1775244,1.6
0.1900748,0.1775244,1.6
0.1900748,0.1775244,1.6
0.07301548,0.1930926,1.6
0.07301548,0.1930926,1.6
0.07282471,0.1955701,1.6
0.07282471,0.1955701,1.6
0.07282471,0.1955701,1.6
0.07375204,0.1968849,1.6
0.07375204,0.1968849,1.6
0.07375204,0.1968849,1.6
0.07328448,0.1981551,1.6
0.07328448,0.1981551,1.6
0.0735726,0.2001604,1.6
0.0735726,0.2001604,1.6
0.0735726,0.2001604,1.6
0.07337734,0.2017456,1.6
0.07337734,0.2017456,1.6
0.07337734,0.2017456,1.6
0.07306349,0.2030286,1.6
0.07306349,0.2030286,1.6
0.07270112,0.2034163,1.6
0.07270112,0.2034163,1.6
0.07270112,0.2034163,1.6
0.0722487,0.2036594,1.6
0.0722487,0.2036594,1.6
0.0722487,0.2036594,1.6
0.0722487,0.2036594,1.6
0.0722487,0.2036594,1.6
0.05734379,0.2746255,1.6
0.05734379,0.2746255,1.6
0.05734379,0.2746255,1.6
0.0568504,0.2774703,1.6
0.0568504,0.2774703,1.6
0.0568504,0.2774703,1.6
0.05706144,0.2778264,1.6
0.05706144,0.2778264,1.6
0.05695464,0.2777594,1.6
0.05695464,0.2777594,1.6
0.05695464,0.2777594,1.6
0.05760295,0.2782193,1.6
0.05760295,0.2782193,1.6
0.05760295,0.2782193,1.6
0.05828881,0.2783682,1.6
0.05828881,0.2783682,1.6
0.05875523,0.2784101,1.6
0.05875523,0.2784101,1.6
0.05875523,0.2784101,1.6
0.05897824,0.278178,1.6
0.05897824,0.278178,1.6
0.05897824,0.278178,1.6
0.05897824,0.278178,1.6
0.05897824,0.278178,1.6
0.05907107,0.2791249,1.6
0.05907107,0.2791249,1.6
0.05907107,0.2791249,1.6
0.05907107,0.2791249,1.6
0.05907107,0.2791249,1.6
0.06173401,0.3078592,1.6
0.06173401,0.3078592,1.6
0.06173401,0.3078592,1.6
0.06065694,0.3056046,1.6
0.06065694,0.3056046,1.6
0.06065694,0.3056046,1.6
0.06056617,0.3043541,1.6
0.06056617,0.3043541,1.6
0.06066864,0.3036422,1.6
0.06066864,0.3036422,1.6
0.06066864,0.3036422,1.6
0.06066864,0.3036422,1.6
0.06066864,0.3036422,1.6
0.06097361,0.3032941,1.6
0.06097361,0.3032941,1.6
0.06097361,0.3032941,1.6
0.06131533,0.3033152,1.6
0.06131533,0.3033152,1.6
0.06131533,0.3033152,1.6
0.06138315,0.3028874,1.6
0.06138315,0.3028874,1.6
0.06158797,0.3027655,1.6
0.06158797,0.3027655,1.6
0.06158797,0.3027655,1.6
0.06158797,0.3027655,1.6
0.06158797,0.3027655,1.6
0.06158797,0.3027655,1.6
0.06066678,0.301849,1.6
0.06066678,0.301849,1.6
0.06043028,0.3019428,1.6
0.06043028,0.3019428,1.6
0.05999723,0.3015015,1.6
0.05999723,0.3015015,1.6
0.05999723,0.3015015,1.6
0.05978819,0.3010307,1.6
0.05978819,0.3010307,1.6
