0.1017672,0.09447019,1.6
0.1017672,0.09447019,1.6
0.07683787,0.1305127,1.6
0.07683787,0.1305127,1.6
0.07683787,0.1305127,1.6
0.07255346,0.1179008,1.6
0.07255346,0.1179008,1.6
0.07229539,0.1156849,1.6
0.07229539,0.1156849,1.6
0.07229539,0.1156849,1.6
0.05651868,0.1057797,1.6
0.05651868,0.1057797,1.6
0.04792261,0.09946223,1.6
0.04792261,0.09946223,1.6
0.04792261,0.09946223,1.6
0.04268532,0.09531569,1.6
0.04268532,0.09531569,1.6
0.04268532,0.09531569,1.6
0.03901657,0.09181831,1.6
0.03901657,0.09181831,1.6
0.03601726,0.08904674,1.6
0.03601726,0.08904674,1.6
0.03601726,0.08904674,1.6
0.0346825,0.086636,1.6
0.0346825,0.086636,1.6
0.0346825,0.086636,1.6
0.0346825,0.086636,1.6
0.0346825,0.086636,1.6
0.0346825,0.086636,1.6
0.0346825,0.086636,1.6
0.0346825,0.086636,1.6
-0.02141277,0.1318715,1.6
-0.02141277,0.1318715,1.6
-0.02141277,0.1318715,1.6
-0.02073886,0.1333676,1.6
-0.02073886,0.1333676,1.6
-0.02189781,0.1338723,1.6
-0.02189781,0.1338723,1.6
-0.02189781,0.1338723,1.6
-0.02189781,0.1338723,1.6
-0.02189781,0.1338723,1.6
-0.02189781,0.1338723,1.6
-0.02189781,0.1338723,1.6
-0.02189781,0.1338723,1.6
-0.04072812,0.2388697,1.6
-0.04072812,0.2388697,1.6
-0.04072812,0.2388697,1.6
-0.04116882,0.2405147,1.6
-0.04116882,0.2405147,1.6
-0.04214381,0.2423117,1.6
-0.04214381,0.2423117,1.6
-0.04214381,0.2423117,1.6
-0.04278748,0.2443245,1.6
-0.04278748,0.2443245,1.6
-0.04278748,0.2443245,1.6
-0.04341504,0.2463601,1.6
-0.04341504,0.2463601,1.6
-0.04341504,0.2463601,1.6
-0.04341504,0.2463601,1.6
-0.04341504,0.2463601,1.6
-0.04419895,0.2512887,1.6
-0.04419895,0.2512887,1.6
-0.04419895,0.2512887,1.6
-0.04419895,0.2512887,1.6
-0.04419895,0.2512887,1.6
-0.06957801,0.3139563,1.6
-0.06957801,0.3139563,1.6
-0.06957801,0.3139563,1.6
-0.06699574,0.3133949,1.6
-0.06699574,0.3133949,1.6
-0.06699574,0.3133949,1.6
-0.06506548,0.3149844,1.6
-0.06506548,0.3149844,1.6
-0.06389876,0.3159197,1.6
-0.06389876,0.3159197,1.6
-0.06389876,0.3159197,1.6
-0.06314219,0.316344,1.6
-0.06314219,0.316344,1.6
-0.06314219,0.316344,1.6
-0.06257232,0.3173022,1.6
-0.06257232,0.3173022,1.6
-0.06239232,0.3178893,1.6
-0.06239232,0.3178893,1.6
-0.06239232,0.3178893,1.6
-0.06245301,0.3183989,1.6
-0.06245301,0.3183989,1.6
-0.06245301,0.3183989,1.6
-0.06252407,0.3190435,1.6
-0.06252407,0.3190435,1.6
-0.06262098,0.3191745,1.6
-0.06262098,0.3191745,1.6
-0.06262098,0.3191745,1.6
-0.06262098,0.3191745,1.6
-0.06262098,0.3191745,1.6
-0.06262098,0.3191745,1.6
-0.06312833,0.3189686,1.6
-0.06312833,0.3189686,1.6
-0.06312833,0.3189686,1.6
-0.06312833,0.3189686,1.6
-0.06312833,0.3189686,1.6
-0.05122277,0.2831646,1.6
-0.05122277,0.2831646,1.6
-0.05113573,0.2786462,1.6
-0.05113573,0.2786462,1.6
-0.05113573,0.2786462,1.6
-0.05145426,0.2759927,1.6
-0.05145426,0.2759927,1.6
-0.05145426,0.2759927,1.6
-0.05255224,0.2735077,1.6
-0.05255224,0.2735077,1.6
-0.05356368,0.2715147,1.6
-0.05356368,0.2715147,1.6
-0.05356368,0.2715147,1.6
-0.05414153,0.2704731,1.6
-0.05414153,0.2704731,1.6
-0.05414153,0.2704731,1.6
-0.05414153,0.2704731,1.6
-0.05414153,0.2704731,1.6
-0.05490085,0.2670612,1.6
-0.05490085,0.2670612,1.6
-0.05490085,0.2670612,1.6
-0.05505026,0.2661754,1.6
-0.05505026,0.2661754,1.6
-0.05501679,0.2650898,1.6
-0.05501679,0.2650898,1.6
-0.05501679,0.2650898,1.6
-0.04351056,0.2648613,1.6
-0.04351056,0.2648613,1.6
-0.04351056,0.2648613,1.6
-0.0545306,0.2641967,1.6
-0.0545306,0.2641967,1.6
-0.0545306,0.2641967,1.6
-0.0545306,0.2641967,1.6
-0.0545306,0.2641967,1.6
-0.05440424,0.2636597,1.6
-0.05440424,0.2636597,1.6
-0.05440424,0.2636597,1.6
-0.03821228,0.2666541,1.6
-0.03821228,0.2666541,1.6
-0.0549245,0.2629595,1.6
-0.0549245,0.2629595,1.6
-0.0549245,0.2629595,1.6
-0.05527343,0.2624369,1.6
-0.05527343,0.2624369,1.6
-0.05527343,0.2624369,1.6
-0.05519988,0.2619246,1.6
-0.05519988,0.2619246,1.6
-0.05519988,0.2619246,1.6
-0.05519988,0.2619246,1.6
-0.05519988,0.2619246,1.6
-0.05512837,0.2598579,1.6
-0.05512837,0.2598579,1.6
-0.05482319,0.2590208,1.6
-0.05482319,0.2590208,1.6
-0.05482319,0.2590208,1.6
-0.05482319,0.2590208,1.6
-0.05482319,0.2590208,1.6
-0.05482319,0.2590208,1.6
-0.05128333,0.2429767,1.6
-0.05128333,0.2429767,1.6
-0.05311764,0.243826,1.6
-0.05311764,0.243826,1.6
-0.05311764,0.243826,1.6
-0.05400588,0.2432533,1.6
-0.05400588,0.2432533,1.6
-0.05400588,0.2432533,1.6
-0.05438185,0.2425837,1.6
-0.05438185,0.2425837,1.6
-0.05413148,0.2420273,1.6
